Run,BioSample,analyte_type,biospecimen_repository,biospecimen_repository_sample_id,body_site,collection_date,env_biome,env_feature,env_material,estimated_size,gap_accession,gap_consent_code,gap_consent_short_name,gap_parent_phs,gap_sample_id,gap_subject_id,genotype,geo_loc_name,histological_type,host,is_tumor,isol_growth_condt,isolate,isolation_source,lat_lon,molecular_data_type,num_replicons,ploidy,propagation,sample_title,sample_tittle,sample_type,sex,strain,study_design,study_disease,study_name,subject_is_affected,submitted_sample_id,submitted_subject_id,submitter_handle,tissue,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR29006300,SAMN41379881,,,,,1997-09-19,,,,,,,,,,,,Afghanistan,,Homo sapiens,,,GduoAI-13,,,,,,,Microbe sample from Giardia duodenalis,giardia13,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:17:05,8698478,1565726040,8698478,180,976,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006300/SRR29006300.lite.1,SRX24533340,12,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279351,simple,5741,Giardia duodenalis,GduoAI-13,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,86F70A87D6BFEB7875A4D1B96DE904D6,88DA04C23CECAB9C9A9D05E0DAA92260
SRR29006299,SAMN41379882,,,,,1995-06-05,,,,,,,,,,,,Malaysia,,Homo sapiens,,,GduoAI-23,,,,,,,Microbe sample from Giardia duodenalis,giardia23,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:17:04,8073224,1453180320,8073224,180,906,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006299/SRR29006299.lite.1,SRX24533341,13,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279352,simple,5741,Giardia duodenalis,GduoAI-23,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,0DF6C599541D24D910CFA42C6C1071CC,70D3FA70693EB6FECF7A05282E22A103
SRR29006298,SAMN41379883,,,,,1992-04-14,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-24,,,,,,,Microbe sample from Giardia duodenalis,giardia24,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:17:14,8307529,1495355220,8307529,180,931,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006298/SRR29006298.lite.1,SRX24533342,14,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279353,simple,5741,Giardia duodenalis,GduoAI-24,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,FB195662E82BACC60DEFD47B01FEEB92,945FAFC778A9DD7CFF89C90603591F7D
SRR29006297,SAMN41379884,,,,,1992-08-21,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAII-26,,,,,,,Microbe sample from Giardia duodenalis,giardia26,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:18:28,11580330,2084459400,11580330,180,1220,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006297/SRR29006297.lite.1,SRX24533343,15,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279354,simple,5741,Giardia duodenalis,GduoAII-26,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,741E98BCC22A76B794DA776C52C1B7F3,C12A72C1E4E784706067081F1FC519A3
SRR29006296,SAMN41379885,,,,,1998-02-09,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-27,,,,,,,Microbe sample from Giardia duodenalis,giardia27,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:16:55,7774164,1399349520,7774164,180,872,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006296/SRR29006296.lite.1,SRX24533344,16,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279355,simple,5741,Giardia duodenalis,GduoAI-27,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,D275F625C9BCD0D0592284B10F39DCDD,91F8687410071B69B970B364588B976D
SRR29006295,SAMN41379886,,,,,1994-08-25,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-3,,,,,,,Microbe sample from Giardia duodenalis,giardia3,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:17:19,8871075,1596793500,8871075,180,959,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006295/SRR29006295.lite.1,SRX24533345,17,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279356,simple,5741,Giardia duodenalis,GduoAI-3,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,1D1E89D8C35C47D99A2FCE4EE98A9639,351DFCA6F689B70D1DCA798734171DA4
SRR29006294,SAMN41379887,,,,,1993-06-22,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAII-31,,,,,,,Microbe sample from Giardia duodenalis,giardia31,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:17:47,8562814,1541306520,8562814,180,926,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006294/SRR29006294.lite.1,SRX24533346,18,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279357,simple,5741,Giardia duodenalis,GduoAII-31,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,E315008E268C3344079BCC736BB80C3F,37501D5B82B80D377451DCD4251DCD2C
SRR29006293,SAMN41379888,,,,,2000-01-26,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-4,,,,,,,Microbe sample from Giardia duodenalis,giardia4,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:16:20,7086524,1275574320,7086524,180,699,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006293/SRR29006293.lite.1,SRX24533347,19,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279358,simple,5741,Giardia duodenalis,GduoAI-4,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,60A6295AD692071E128860AA726DFD91,2F1AFC488CDD1B8FC17B6B0D68637FE1
SRR29006292,SAMN41379889,,,,,1991-12-13,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAII-43,,,,,,,Microbe sample from Giardia duodenalis,giardia43,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:17:28,8391575,1510483500,8391575,180,877,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006292/SRR29006292.lite.1,SRX24533348,20,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279359,simple,5741,Giardia duodenalis,GduoAII-43,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,993E0CD806673FA4B1FF1E10405429C0,F9C613F131492B8C4CBA09806F6D1F30
SRR29006291,SAMN41379872,,,,,1992-02-26,,,,,,,,,,,,Czech Republic,,Cat,,,K188,,,,,,,Microbe sample from Giardia duodenalis,K188,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:22:38,22704608,6856791616,22704608,302,2812,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006291/SRR29006291.lite.1,SRX24533349,3,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279360,simple,5741,Giardia duodenalis,K188,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,932E34B579FFDA0C13DCCBFA33FAB097,A8CF1698E145AA65F63BB23C07ECBD68
SRR29006290,SAMN41379890,,,,,1991-08-29,,,,,,,,,,,,NA,,Cat,,,GduoAI-5,,,,,,,Microbe sample from Giardia duodenalis,giardia5,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:15:32,7036658,1266598440,7036658,180,696,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006290/SRR29006290.lite.1,SRX24533350,21,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279361,simple,5741,Giardia duodenalis,GduoAI-5,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,957242839672A4BA350183CE68ED1454,6469795DBE14044186DC39ADE96D6D39
SRR29006289,SAMN41379891,,,,,1991-04-01,,,,,,,,,,,,NA,,Cat,,,GduoAI-6,,,,,,,Microbe sample from Giardia duodenalis,giardia6,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:15:35,8318006,1497241080,8318006,180,822,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006289/SRR29006289.lite.1,SRX24533351,22,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279362,simple,5741,Giardia duodenalis,GduoAI-6,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,E00510FCB975E1E6B2140BBDFB61EB1E,864A867964312E7A69854BC3AD5E7B4C
SRR29006288,SAMN41379892,,,,,1992-04-01,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-8,,,,,,,Microbe sample from Giardia duodenalis,giardia8,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:15:44,7958182,1432472760,7958182,180,779,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006288/SRR29006288.lite.1,SRX24533352,23,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279363,simple,5741,Giardia duodenalis,GduoAI-8,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,0A1FC97CCFAEAD745F85CF0A18401649,D7CB462A54D2D5280B0C16F24A965A3A
SRR29006287,SAMN41379893,,,,,1991-09-02,,,,,,,,,,,,Canada,,Sheep,,,GduoAI-9,,,,,,,Microbe sample from Giardia duodenalis,giardia9,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:15:31,6924781,1246460580,6924781,180,677,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006287/SRR29006287.lite.1,SRX24533353,24,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279364,simple,5741,Giardia duodenalis,GduoAI-9,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,D14A2EC49B11D2E837B8F530E10E71FC,D1002C8A37DD5E765AC8394C78FEBA63
SRR29006286,SAMN41379894,,,,,1991-08-13,,,,,,,,,,,,Canada,,Sheep,,,GduoAI-10,,,,,,,Microbe sample from Giardia duodenalis,giardiaPGP2-10-MDA,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:15:23,7647221,1376499780,7647221,180,753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006286/SRR29006286.lite.1,SRX24533354,25,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279365,simple,5741,Giardia duodenalis,GduoAI-10,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,70E6DDBD4B87EBFE84D8F7A973528A07,57F3CDCE1626256EE5B19B612E8FB348
SRR29006285,SAMN41379895,,,,,1999-03-22,,,,,,,,,,,,Afghanistan,,Homo sapiens,,,GduoAI-14,,,,,,,Microbe sample from Giardia duodenalis,giardiaPGP2-14-MDA,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:16:06,7472845,1345112100,7472845,180,746,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006285/SRR29006285.lite.1,SRX24533355,26,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279366,simple,5741,Giardia duodenalis,GduoAI-14,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,D5A1B62B435059ECB16FCE7EF594E400,B29ACCC121393160F40FE11F5F6EFFCF
SRR29006284,SAMN41379896,,,,,2001-06-14,,,,,,,,,,,,Afghanistan,,Homo sapiens,,,GduoAI-15,,,,,,,Microbe sample from Giardia duodenalis,giardiaPGP2-15-MDA,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:15:57,7690028,1384205040,7690028,180,766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006284/SRR29006284.lite.1,SRX24533356,27,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279367,simple,5741,Giardia duodenalis,GduoAI-15,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,508502BB22B61C5BA68F20E258E18DF2,0A415BC36EE47EDC98C15CBE14C19B82
SRR29006283,SAMN41379897,,,,,1991-09-17,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-16,,,,,,,Microbe sample from Giardia duodenalis,giardiaPGP2-16-MDA,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:32,2024-05-13 09:15:13,8110613,1459910340,8110613,180,809,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006283/SRR29006283.lite.1,SRX24533357,28,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279368,simple,5741,Giardia duodenalis,GduoAI-16,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,68C49A9516B69CC61D74D7A81EF18F17,A3B5D9DB5686C02E0B8C1D25026E7018
SRR29006282,SAMN41379898,,,,,1992-03-03,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-17,,,,,,,Microbe sample from Giardia duodenalis,giardiaPGP2-17-MDA,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:31,2024-05-13 09:15:02,7890945,1420370100,7890945,180,790,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006282/SRR29006282.lite.1,SRX24533358,29,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279369,simple,5741,Giardia duodenalis,GduoAI-17,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,6DAD3A52839AACE72B96A8BE4E69D3A5,7319F154E5BE5B340362991B8149EBD2
SRR29006281,SAMN41379899,,,,,1994-10-10,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-2,,,,,,,Microbe sample from Giardia duodenalis,giardiaPGP2-2-MDA,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:31,2024-05-13 09:15:34,7611534,1370076120,7611534,180,753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006281/SRR29006281.lite.1,SRX24533359,30,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279370,simple,5741,Giardia duodenalis,GduoAI-2,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,20B00F4BAEA7AA09A37E76E29773785C,E1BF91E929B96C52625C99392B179B08
SRR29006280,SAMN41379873,,,,,not applicable,,,,,,,,,,,,USA,,Homo sapiens,,,VAJ,,,,,,,Microbe sample from Giardia duodenalis,VAJ,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:31,2024-05-13 09:22:34,26230754,7921687708,26230754,302,3262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006280/SRR29006280.lite.1,SRX24533360,4,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279371,simple,5741,Giardia duodenalis,VAJ,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,DBF82CA3A2D5A0A1769F116070115B89,75DC6603FE74D239080AB6310F1B69EC
SRR29006279,SAMN41379900,,,,,1992-02-05,,,,,,,,,,,,Australia,,Homo sapiens,,,GduoAI-20,,,,,,,Microbe sample from Giardia duodenalis,giardiaPGP2-20-MDA,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:31,2024-05-13 09:16:11,8640092,1555216560,8640092,180,864,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006279/SRR29006279.lite.1,SRX24533361,31,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279372,simple,5741,Giardia duodenalis,GduoAI-20,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,0AC2410BD1E2F66EC6E90377FC90A741,A8B353BB8931B8867656C0F4A1A23066
SRR29006278,SAMN41379874,,,,,2019-01-01,,,,,,,,,,,,Italy,,Homo sapiens,,,VB11,,,,,,,Microbe sample from Giardia duodenalis,VB11,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:33,2024-05-13 09:17:46,9466777,2858966654,9466777,302,1199,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006278/SRR29006278.lite.1,SRX24533362,5,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279373,simple,5741,Giardia duodenalis,VB11,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,169FD3908FF55792937C2341371B01E2,63E2857E2EDF214BC77ED825A4425800
SRR29006277,SAMN41379875,,,,,2019-01-01,,,,,,,,,,,,Italy,,Homo sapiens,,,VB36,,,,,,,Microbe sample from Giardia duodenalis,VB36,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:34,2024-05-13 09:17:18,9943416,3002911632,9943416,302,1250,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006277/SRR29006277.lite.1,SRX24533363,6,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279374,simple,5741,Giardia duodenalis,VB36,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,86B805EBDE2C2076BFFAC3AC6E97948C,FC395F4DCBCE21FB7A20CA5EDFAF33E4
SRR29006276,SAMN41379876,,,,,2019-01-01,,,,,,,,,,,,Italy,,Homo sapiens,,,VB37,,,,,,,Microbe sample from Giardia duodenalis,VB37,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:34,2024-05-13 09:18:09,11375999,3435551698,11375999,302,1411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006276/SRR29006276.lite.1,SRX24533364,7,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279375,simple,5741,Giardia duodenalis,VB37,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,BB7E1FFCCCC903D752D5CD38AC407F55,C97678D33ADEE4E5C5048E97DA76C89F
SRR29006275,SAMN41379877,,,,,2019-01-01,,,,,,,,,,,,Italy,,Homo sapiens,,,VB7,,,,,,,Microbe sample from Giardia duodenalis,VB7,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:34,2024-05-13 09:17:08,8088600,2442757200,8088600,302,1054,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006275/SRR29006275.lite.1,SRX24533365,8,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279376,simple,5741,Giardia duodenalis,VB7,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,73937E296234EBC3C77B005F1778EE61,0232CC805F8806A1E5A30BC022F429CE
SRR29006274,SAMN41379878,,,,,2019-01-01,,,,,,,,,,,,Italy,,Homo sapiens,,,VB9,,,,,,,Microbe sample from Giardia duodenalis,VB9,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:34,2024-05-13 09:18:06,11119345,3358042190,11119345,302,1401,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006274/SRR29006274.lite.1,SRX24533366,9,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279377,simple,5741,Giardia duodenalis,VB9,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,1EAD474DB2A09B747D5D24EF4F7B9815,79CFEF31F3FA2887B9C40739C90E8E23
SRR29006273,SAMN41379879,,,,,1992-03-11,,,,,,,,,,,,Afghanistan,,Homo sapiens,,,GduoAI-11,,,,,,,Microbe sample from Giardia duodenalis,giardia11,trophozoites,,NA,,,,,,,,,2025-08-19 19:20:34,2024-05-13 09:16:42,10206436,1837158480,10206436,180,1101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR029/29006/SRR29006273/SRR29006273.lite.1,SRX24533367,10,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS21279378,simple,5741,Giardia duodenalis,GduoAI-11,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA1864782,,public,05935FE3415B4F5CCB8AFD26B876D180,DDE2EE6056C06068F6B6BCC5EE69A8A0
SRR35245049,SAMN50924377,,,,,1989-06-28,,,,,,,,,,,,Nigeria,,Homo sapiens,,,CZ36,,,,,,,Microbe sample from Giardia duodenalis,CZ36,trophozoites,,NA,,,,,,,,,2025-09-03 15:28:02,2025-09-03 15:17:04,43359019,13065340378,43359019,301,4963,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR035/35245/SRR35245049/SRR35245049.lite.1,SRX30347971,CZ36,WGS,MDA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS26391125,simple,5741,Giardia duodenalis,CZ36,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA2211538,,public,6796E7B0C8CE07F60A4D271AD48F0626,E4B77BCA2F8E45184275FD5F5D46155E
SRR35245047,SAMN50924379,,,,,1989-07-26,,,,,,,,,,,,Iran,,Homo sapiens,,,CZ44,,,,,,,Microbe sample from Giardia duodenalis,CZ44,trophozoites,,NA,,,,,,,,,2025-09-03 15:28:02,2025-09-03 15:13:58,28073291,8478133882,28073291,302,2992,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR035/35245/SRR35245047/SRR35245047.lite.1,SRX30347973,CZ44,WGS,MDA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS26391126,simple,5741,Giardia duodenalis,CZ44,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA2211538,,public,3C540BBEC7907EB5240E4D9311597C9D,3E4ABF76F91388907C3D51EE8C232E02
SRR35245046,SAMN50924380,,,,,1990-10-09,,,,,,,,,,,,Sudan,,Homo sapiens,,,CZ50,,,,,,,Microbe sample from Giardia duodenalis,CZ50,trophozoites,,NA,,,,,,,,,2025-09-03 15:28:02,2025-09-03 15:10:57,25589674,7728081548,25589674,302,2717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR035/35245/SRR35245046/SRR35245046.lite.1,SRX30347974,CZ50,WGS,MDA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP507278,PRJNA1110996,,1110996,SRS26391127,simple,5741,Giardia duodenalis,CZ50,,,,,,,no,,,,,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,SRA2211538,,public,C8E41CB43848A96F6788FF1DEBBEE6DE,D0A16D9C86839804485E797D3F923B6A
