final_id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolate,sample_type,lat_lon,isolation_source,HOST,strain,env_biome,genotype,Sample_tittle,tissue,collected_by,sex,Sample_name,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Scientific_Name,Submitter_Id,dev_stage,ArrayExpress-SPECIES,AssemblyName,isol_growth_condt,estimated_size,ploidy,env_feature,env_material,num_replicons,propagation,env_broad_scale,env_local_scale,env_medium,BARCODE,GEO_Accession (exp),source_name,BIOMATERIAL_PROVIDER,culture_collection,tax_id_x,altitude,Cultivar,Ecotype,type,biotic_relationship,host_body_product,Host_disease,host_genotype,host_scientific_name,host_taxid,pathogenicity,samp_mat_process,trophic_level,AGE,BREED,sample_description_x,isolation-source,health_state,host_body_habitat,host_tissue_sampled,Birth_date,birth_location,breeding_history,breeding_method,sample_comment,id,secondary_study_accession,parent_study,submission_accession,read_count,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera,fastq_1,fastq_2,md5_1,md5_2,single_end,location,collection_date_year
SRR3177768,SRR3177768,WGS,,1041558636,PRJNA280606,SAMN04494427,380295386;366375010,BCCDC,,,,,SRX1592314,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_88_UBC_35_L001_R1_001.fastq,SRP056976,,,VANC/88/UBC/35,,1988,Canada,North America,BC,VANC/88/UBC/35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592314_SRR3177768,SRP056976,PRJNA9531,SRA355098,2074818,1600be18d87ae793c949730d95d51865;9c251a7adc7952a9a773aac289d322a3,380295386;366375010,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177768/SRR3177768_2.fastq.gz,1600be18d87ae793c949730d95d51865,9c251a7adc7952a9a773aac289d322a3,FALSE,BC,1988
SRR3177775,SRR3177775,WGS,,948236334,PRJNA280606,SAMN04494401,404201685;393628431,BCCDC,,,,,SRX1592320,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,ATCC50170_93_R2_001.fastq,SRP056976,,,ATCC50170:93,,1992,Not Applicable,Not Applicable,ATCC-WINSCONSIN,ATCC:50170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592320_SRR3177775,SRP056976,PRJNA9531,SRA355098,1888917,98223ec6457164f6af3d1fa50ac21d59;85bd4cb45ed1d26f63f14cdea87544d4,404201685;393628431,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz,98223ec6457164f6af3d1fa50ac21d59,85bd4cb45ed1d26f63f14cdea87544d4,FALSE,ATCC-WINSCONSIN,1992
SRR3177790,SRR3177790,WGS,,1525244170,PRJNA280606,SAMN04494428,498452981;561238595,BCCDC,,,,,SRX1592323,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_89_UBC_33_L001_R2_001.fastq,SRP056976,,,VANC/89/UBC/33,,1989,Canada,North America,BC,VANC/89/UBC/33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592323_SRR3177790,SRP056976,PRJNA9531,SRA355098,3038335,6b8d1a5206746961dee409cc7462dfcc;2fe3cb7774eeb24dcf24c332773339d3,498452981;561238595,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177790/SRR3177790_2.fastq.gz,6b8d1a5206746961dee409cc7462dfcc,2fe3cb7774eeb24dcf24c332773339d3,FALSE,BC,1989
SRR3177803,SRR3177803,WGS,,1805995200,PRJNA280606,SAMN04494429,638399441;686697308,BCCDC,,,,,SRX1592325,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_89_UBC_36_L001_R1_001.fastq,SRP056976,,,VANC/89/UBC/36,,1989,Canada,North America,BC,VANC/89/UBC/36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592325_SRR3177803,SRP056976,PRJNA9531,SRA355098,3597600,f256a70e4ca07efae9a8b8bfbc83f2b3;e57a887f83feaa06dfc6d1c3ced53782,638399441;686697308,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177803/SRR3177803_2.fastq.gz,f256a70e4ca07efae9a8b8bfbc83f2b3,e57a887f83feaa06dfc6d1c3ced53782,FALSE,BC,1989
SRR3177805,SRR3177805,WGS,,675938482,PRJNA280606,SAMN04494430,267396989;294321892,BCCDC,,,,,SRX1592328,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_89_UBC_37_L001_R1_001.fastq,SRP056976,,,VANC/89/UBC/37,,1989,Canada,North America,BC,VANC/89/UBC/37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592328_SRR3177805,SRP056976,PRJNA9531,SRA355098,1346491,75c461231cf93369109271c45277ba9d;55d6d4f44596377aec8c4f32c3332b3f,267396989;294321892,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177805/SRR3177805_2.fastq.gz,75c461231cf93369109271c45277ba9d,55d6d4f44596377aec8c4f32c3332b3f,FALSE,BC,1989
SRR3177816,SRR3177816,WGS,,839581446,PRJNA280606,SAMN04494431,284297990;336199892,BCCDC,,,,,SRX1592329,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_89_UBC_48_L001_R2_001.fastq,SRP056976,,,VANC/89/UBC/48,,1989,Canada,North America,BC,VANC/89/UBC/48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592329_SRR3177816,SRP056976,PRJNA9531,SRA355098,1672473,94639895f019d0382f382785c985c27d;7c348aac5999300cfe9c289c7daf7835,284297990;336199892,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177816/SRR3177816_2.fastq.gz,94639895f019d0382f382785c985c27d,7c348aac5999300cfe9c289c7daf7835,FALSE,BC,1989
SRR3177826,SRR3177826,WGS,,688907150,PRJNA280606,SAMN04494432,240331255;278362061,BCCDC,,,,,SRX1592330,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_89_UBC_59_L001_R2_001.fastq,SRP056976,,,VANC/89/UBC/59,,1989,Canada,North America,BC,VANC/89/UBC/59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592330_SRR3177826,SRP056976,PRJNA9531,SRA355098,1372325,bd1f9f03636dc14ce2fdce4feb1a6549;589789910908f74d947011cde24f2684,240331255;278362061,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177826/SRR3177826_2.fastq.gz,bd1f9f03636dc14ce2fdce4feb1a6549,589789910908f74d947011cde24f2684,FALSE,BC,1989
SRR3177835,SRR3177835,WGS,,930929382,PRJNA280606,SAMN04494433,333951694;382285409,BCCDC,,,,,SRX1592331,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_90_UBC_47_L001_R2_001.fastq,SRP056976,,,VANC/90/UBC/47,,1990,Canada,North America,BC,VANC/90/UBC/47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592331_SRR3177835,SRP056976,PRJNA9531,SRA355098,1854441,d48b3d33dd70dc4431cf3ec20aa1227a;d46fbbd2ad7df6a3124104ea6b22a325,333951694;382285409,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177835/SRR3177835_2.fastq.gz,d48b3d33dd70dc4431cf3ec20aa1227a,d46fbbd2ad7df6a3124104ea6b22a325,FALSE,BC,1990
SRR3177841,SRR3177841,WGS,,847572784,PRJNA280606,SAMN04494434,346639455;325283110,BCCDC,,,,,SRX1592333,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_90_UBC_50_2_L001_R1_001.fastq,SRP056976,,,VANC/90/UBC/50_2,,1990,Canada,North America,BC,VANC/90/UBC/50_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592333_SRR3177841,SRP056976,PRJNA9531,SRA355098,1688392,5ece1d1ea82dcedc96ea3abb119a95e3;4ac691fdf97e75ac2c06c259c24745fb,346639455;325283110,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177841/SRR3177841_2.fastq.gz,5ece1d1ea82dcedc96ea3abb119a95e3,4ac691fdf97e75ac2c06c259c24745fb,FALSE,BC,1990
SRR3177858,SRR3177858,WGS,,1320179680,PRJNA280606,SAMN04494435,541545562;529167996,BCCDC,,,,,SRX1592335,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_90_UBC_51_R1_001.fastq,SRP056976,,,VANC/90/UBC/51,,1990,Canada,North America,BC,VANC/90/UBC/51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592335_SRR3177858,SRP056976,PRJNA9531,SRA355098,2629840,42b83ad6eb094105ffa48c96bcb39038;15665d716ab8f0dd544d430e5965d548,541545562;529167996,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3177858/SRR3177858_2.fastq.gz,42b83ad6eb094105ffa48c96bcb39038,15665d716ab8f0dd544d430e5965d548,FALSE,BC,1990
SRR3177862,SRR3177862,WGS,,974742436,PRJNA280606,SAMN04494436,394461096;427859767,BCCDC,,,,,SRX1592336,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_90_UBC_54_R2_001.fastq,SRP056976,,,VANC/90/UBC/54,,1990,Canada,North America,BC,VANC/90/UBC/54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592336_SRR3177862,SRP056976,PRJNA9531,SRA355098,1941718,e5f82d68afb8fac6201d6b6dd33a97af;80d80396e16b8b25f5bff4f190b092d0,394461096;427859767,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177862/SRR3177862_2.fastq.gz,e5f82d68afb8fac6201d6b6dd33a97af,80d80396e16b8b25f5bff4f190b092d0,FALSE,BC,1990
SRR3177873,SRR3177873,WGS,,740896278,PRJNA280606,SAMN04494437,286795270;301784915,BCCDC,,,,,SRX1592338,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_90_UBC_55_L001_R1_001.fastq,SRP056976,,,VANC/90/UBC/55,,1990,Canada,North America,BC,VANC/90/UBC/55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592338_SRR3177873,SRP056976,PRJNA9531,SRA355098,1475889,2bc0aed545a5e2af849d4c212164648d;f4c250da61422038b92464747cad92a4,286795270;301784915,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177873/SRR3177873_2.fastq.gz,2bc0aed545a5e2af849d4c212164648d,f4c250da61422038b92464747cad92a4,FALSE,BC,1990
SRR3177890,SRR3177890,WGS,,1186488044,PRJNA280606,SAMN04494402,404837710;476892413,BCCDC,,,,,SRX1592340,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,B5_19_L001_R2_001.fastq,SRP056976,,,B5/19,,1987,Canada,North America,AB,B5/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592340_SRR3177890,SRP056976,PRJNA9531,SRA355098,2363522,bd17e3d71aa566ca4f893559495f04be;22f7810c1a1630757f9dbaaf0bff4c25,404837710;476892413,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz,bd17e3d71aa566ca4f893559495f04be,22f7810c1a1630757f9dbaaf0bff4c25,FALSE,AB,1987
SRR3177900,SRR3177900,WGS,,611570034,PRJNA280606,SAMN04494438,215316856;259085672,BCCDC,,,,,SRX1592341,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_90_UBC_57_L001_R1_001.fastq,SRP056976,,,VANC/90/UBC/57,,1989,Canada,North America,BC,VANC/90/UBC/57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592341_SRR3177900,SRP056976,PRJNA9531,SRA355098,1218267,3b74ef73d8c2a299ddab92fb6fda5d57;b51de8e47b854ac5c4835bff31a01c9c,215316856;259085672,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177900/SRR3177900_2.fastq.gz,3b74ef73d8c2a299ddab92fb6fda5d57,b51de8e47b854ac5c4835bff31a01c9c,FALSE,BC,1989
SRR3177903,SRR3177903,WGS,,916514954,PRJNA280606,SAMN04494439,314831026;355103982,BCCDC,,,,,SRX1592343,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC_90_UBC_58_L001_R2_001.fastq,SRP056976,,,VANC/90/UBC/58,,1990,Canada,North America,BC,VANC/90/UBC/58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1592343_SRR3177903,SRP056976,PRJNA9531,SRA355098,1825727,59ace96428a84153e8ea8ee5eabc309a;627e3ce64f87f9ede32814dca8e6eac0,314831026;355103982,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177903/SRR3177903_2.fastq.gz,59ace96428a84153e8ea8ee5eabc309a,627e3ce64f87f9ede32814dca8e6eac0,FALSE,BC,1990
